Year,Event Name,Country/Region,Disaster Type,Deaths,Economic Loss (USD),Loss as % of GDP,Source,Catastrophic,Insured Loss (USD)
1998,Thunderstorm Wind in OREGON,OREGON,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1998,Ice Storm in PENNSYLVANIA,PENNSYLVANIA,Ice Storm,0,0,0,NOAA Storm Events,No,0
1998,Ice Storm in MINNESOTA,MINNESOTA,Ice Storm,0,0,0,NOAA Storm Events,No,0
1998,Heavy Snow in NEBRASKA,NEBRASKA,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1998,Flood in NORTH CAROLINA,NORTH CAROLINA,Flood,0,0,0,NOAA Storm Events,No,0
1998,Tornado in MICHIGAN,MICHIGAN,Tornado,0,0,0,NOAA Storm Events,No,0
1998,Hail in MISSISSIPPI,MISSISSIPPI,Hail,0,100000,0,NOAA Storm Events,No,0
1998,Winter Storm in NORTH CAROLINA,NORTH CAROLINA,Winter Storm,0,0,0,NOAA Storm Events,No,0
1998,Flash Flood in CONNECTICUT,CONNECTICUT,Flash Flood,0,0,0,NOAA Storm Events,No,0
1998,Heavy Snow in WEST VIRGINIA,WEST VIRGINIA,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1998,Flood in KENTUCKY,KENTUCKY,Flood,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in DELAWARE,DELAWARE,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Flood in VIRGINIA,VIRGINIA,Flood,0,0,0,NOAA Storm Events,No,0
1998,Flood in LOUISIANA,LOUISIANA,Flood,1,0,0,NOAA Storm Events,No,0
1998,Flash Flood in UTAH,UTAH,Flash Flood,1,3000,0,NOAA Storm Events,No,0
1998,Coastal Flood in DELAWARE,DELAWARE,Coastal Flood,0,800000,0,NOAA Storm Events,No,0
1998,Heavy Rain in OHIO,OHIO,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Winter Storm in WEST VIRGINIA,WEST VIRGINIA,Winter Storm,0,15000,0,NOAA Storm Events,No,0
1998,Blizzard in MINNESOTA,MINNESOTA,Blizzard,0,0,0,NOAA Storm Events,No,0
1998,Hail in MASSACHUSETTS,MASSACHUSETTS,Hail,0,0,0,NOAA Storm Events,No,0
1998,Thunderstorm Wind in MASSACHUSETTS,MASSACHUSETTS,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1998,Flash Flood in ALASKA,ALASKA,Flash Flood,0,0,0,NOAA Storm Events,No,0
1998,Wildfire in FLORIDA,FLORIDA,Wildfire,0,0,0,NOAA Storm Events,No,0
1998,Flood in NEBRASKA,NEBRASKA,Flood,0,12000,0,NOAA Storm Events,No,0
1998,Hail in SOUTH CAROLINA,SOUTH CAROLINA,Hail,0,0,0,NOAA Storm Events,No,0
1998,Flood in WASHINGTON,WASHINGTON,Flood,0,0,0,NOAA Storm Events,No,0
1998,Flood in GEORGIA,GEORGIA,Flood,0,0,0,NOAA Storm Events,No,0
1998,Flood in WEST VIRGINIA,WEST VIRGINIA,Flood,0,5000,0,NOAA Storm Events,No,0
1998,Flash Flood in KENTUCKY,KENTUCKY,Flash Flood,0,10000,0,NOAA Storm Events,No,0
1998,Flash Flood in MICHIGAN,MICHIGAN,Flash Flood,0,10000,0,NOAA Storm Events,No,0
1998,Winter Storm in IDAHO,IDAHO,Winter Storm,0,0,0,NOAA Storm Events,No,0
1998,Flash Flood in OREGON,OREGON,Flash Flood,0,0,0,NOAA Storm Events,No,0
1998,Flood in MASSACHUSETTS,MASSACHUSETTS,Flood,0,0,0,NOAA Storm Events,No,0
1998,Flash Flood in MAINE,MAINE,Flash Flood,0,1500000,0,NOAA Storm Events,Yes,0
1998,Flood in NEW HAMPSHIRE,NEW HAMPSHIRE,Flood,0,25000,0,NOAA Storm Events,No,0
1998,Ice Storm in NEW YORK,NEW YORK,Ice Storm,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in NEVADA,NEVADA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Winter Storm in CONNECTICUT,CONNECTICUT,Winter Storm,0,20000,0,NOAA Storm Events,No,0
1998,Winter Storm in MASSACHUSETTS,MASSACHUSETTS,Winter Storm,0,0,0,NOAA Storm Events,No,0
1998,Tornado in MISSISSIPPI,MISSISSIPPI,Tornado,0,10000,0,NOAA Storm Events,No,0
1998,Hail in INDIANA,INDIANA,Hail,0,0,0,NOAA Storm Events,No,0
1998,Coastal Flood in NEW JERSEY,NEW JERSEY,Coastal Flood,0,0,0,NOAA Storm Events,No,0
1998,Coastal Flood in MARYLAND,MARYLAND,Coastal Flood,0,1500000,0,NOAA Storm Events,Yes,0
1998,Blizzard in NORTH DAKOTA,NORTH DAKOTA,Blizzard,0,0,0,NOAA Storm Events,No,0
1998,Tornado in NORTH CAROLINA,NORTH CAROLINA,Tornado,0,20000,0,NOAA Storm Events,No,0
1998,Flash Flood in SOUTH CAROLINA,SOUTH CAROLINA,Flash Flood,0,0,0,NOAA Storm Events,No,0
1998,Hail in IDAHO,IDAHO,Hail,0,0,0,NOAA Storm Events,No,0
1998,Tornado in INDIANA,INDIANA,Tornado,0,200000,0,NOAA Storm Events,No,0
1998,Flash Flood in COLORADO,COLORADO,Flash Flood,0,0,0,NOAA Storm Events,No,0
1998,Winter Storm in VERMONT,VERMONT,Winter Storm,0,0,0,NOAA Storm Events,No,0
1998,Blizzard in MONTANA,MONTANA,Blizzard,0,0,0,NOAA Storm Events,No,0
1998,Winter Storm in MONTANA,MONTANA,Winter Storm,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in NEW MEXICO,NEW MEXICO,Heavy Rain,0,50000,0,NOAA Storm Events,No,0
1998,Tornado in IDAHO,IDAHO,Tornado,0,0,0,NOAA Storm Events,No,0
1998,Heavy Snow in NEW HAMPSHIRE,NEW HAMPSHIRE,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1998,Tornado in SOUTH CAROLINA,SOUTH CAROLINA,Tornado,0,5000,0,NOAA Storm Events,No,0
1998,Winter Storm in PENNSYLVANIA,PENNSYLVANIA,Winter Storm,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in ARIZONA,ARIZONA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Hail in TENNESSEE,TENNESSEE,Hail,0,0,0,NOAA Storm Events,No,0
1998,Flash Flood in IDAHO,IDAHO,Flash Flood,0,0,0,NOAA Storm Events,No,0
1998,Heavy Snow in TENNESSEE,TENNESSEE,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1998,Flood in VERMONT,VERMONT,Flood,0,60000,0,NOAA Storm Events,No,0
1998,Tornado in WISCONSIN,WISCONSIN,Tornado,0,28500,0,NOAA Storm Events,No,0
1998,Heavy Rain in NEW YORK,NEW YORK,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in ALABAMA,ALABAMA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Heavy Snow in KENTUCKY,KENTUCKY,Heavy Snow,0,20000,0,NOAA Storm Events,No,0
1998,Tornado in CALIFORNIA,CALIFORNIA,Tornado,0,0,0,NOAA Storm Events,No,0
1998,Heavy Snow in ARIZONA,ARIZONA,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1998,Heavy Snow in MAINE,MAINE,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1998,Flash Flood in INDIANA,INDIANA,Flash Flood,1,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in AMERICAN SAMOA,AMERICAN SAMOA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Ice Storm in MICHIGAN,MICHIGAN,Ice Storm,0,0,0,NOAA Storm Events,No,0
1998,Flood in TENNESSEE,TENNESSEE,Flood,0,0,0,NOAA Storm Events,No,0
1998,Blizzard in COLORADO,COLORADO,Blizzard,0,0,0,NOAA Storm Events,No,0
1998,Ice Storm in MAINE,MAINE,Ice Storm,0,6000000,0,NOAA Storm Events,Yes,0
1998,Ice Storm in NEW HAMPSHIRE,NEW HAMPSHIRE,Ice Storm,0,0,0,NOAA Storm Events,No,0
1998,Tornado in MISSOURI,MISSOURI,Tornado,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in NORTH CAROLINA,NORTH CAROLINA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Flood in SOUTH CAROLINA,SOUTH CAROLINA,Flood,0,0,0,NOAA Storm Events,No,0
1998,Thunderstorm Wind in PUERTO RICO,PUERTO RICO,Thunderstorm Wind,0,10000,0,NOAA Storm Events,No,0
1998,Drought in LOUISIANA,LOUISIANA,Drought,0,0,0,NOAA Storm Events,No,0
1998,Tornado in IOWA,IOWA,Tornado,0,500,0,NOAA Storm Events,No,0
1998,Thunderstorm Wind in WASHINGTON,WASHINGTON,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1998,Flood in CONNECTICUT,CONNECTICUT,Flood,0,0,0,NOAA Storm Events,No,0
1998,Ice Storm in VERMONT,VERMONT,Ice Storm,0,2500000,0,NOAA Storm Events,Yes,0
1998,Drought in OKLAHOMA,OKLAHOMA,Drought,0,0,0,NOAA Storm Events,No,0
1998,Tornado in MINNESOTA,MINNESOTA,Tornado,1,3000000,0,NOAA Storm Events,Yes,0
1998,Flash Flood in MASSACHUSETTS,MASSACHUSETTS,Flash Flood,0,0,0,NOAA Storm Events,No,0
1998,Flash Flood in RHODE ISLAND,RHODE ISLAND,Flash Flood,0,0,0,NOAA Storm Events,No,0
1998,Flood in MICHIGAN,MICHIGAN,Flood,0,0,0,NOAA Storm Events,No,0
1998,Tornado in NEW HAMPSHIRE,NEW HAMPSHIRE,Tornado,0,30000,0,NOAA Storm Events,No,0
1998,Hail in RHODE ISLAND,RHODE ISLAND,Hail,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in NEBRASKA,NEBRASKA,Heavy Rain,0,85000,0,NOAA Storm Events,No,0
1998,Ice Storm in CONNECTICUT,CONNECTICUT,Ice Storm,0,0,0,NOAA Storm Events,No,0
1998,Tornado in VIRGINIA,VIRGINIA,Tornado,2,800000,0,NOAA Storm Events,No,0
1998,Coastal Flood in PENNSYLVANIA,PENNSYLVANIA,Coastal Flood,0,0,0,NOAA Storm Events,No,0
1998,Drought in GUAM,GUAM,Drought,0,0,0,NOAA Storm Events,No,0
1998,Thunderstorm Wind in DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,Thunderstorm Wind,0,15000,0,NOAA Storm Events,No,0
1998,Tornado in NEVADA,NEVADA,Tornado,0,0,0,NOAA Storm Events,No,0
1998,Ice Storm in MASSACHUSETTS,MASSACHUSETTS,Ice Storm,0,0,0,NOAA Storm Events,No,0
1998,Thunderstorm Wind in VIRGIN ISLANDS,VIRGIN ISLANDS,Thunderstorm Wind,0,5000,0,NOAA Storm Events,No,0
1998,Winter Storm in KANSAS,KANSAS,Winter Storm,0,0,0,NOAA Storm Events,No,0
1998,Heavy Snow in SOUTH CAROLINA,SOUTH CAROLINA,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in RHODE ISLAND,RHODE ISLAND,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Wildfire in GUAM,GUAM,Wildfire,0,70000,0,NOAA Storm Events,No,0
1998,Tornado in UTAH,UTAH,Tornado,0,23500,0,NOAA Storm Events,No,0
1998,Ice Storm in NEW JERSEY,NEW JERSEY,Ice Storm,0,0,0,NOAA Storm Events,No,0
1998,Flash Flood in MINNESOTA,MINNESOTA,Flash Flood,0,0,0,NOAA Storm Events,No,0
1998,Winter Storm in NEW JERSEY,NEW JERSEY,Winter Storm,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in SOUTH CAROLINA,SOUTH CAROLINA,Heavy Rain,0,50000,0,NOAA Storm Events,No,0
1998,Drought in GEORGIA,GEORGIA,Drought,0,0,0,NOAA Storm Events,No,0
1998,Flood in NORTH DAKOTA,NORTH DAKOTA,Flood,0,50000,0,NOAA Storm Events,No,0
1998,Heavy Rain in FLORIDA,FLORIDA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Flood in NEVADA,NEVADA,Flood,0,0,0,NOAA Storm Events,No,0
1998,Blizzard in TEXAS,TEXAS,Blizzard,0,0,0,NOAA Storm Events,No,0
1998,Tornado in KENTUCKY,KENTUCKY,Tornado,0,100000,0,NOAA Storm Events,No,0
1998,Coastal Flood in NEW YORK,NEW YORK,Coastal Flood,0,0,0,NOAA Storm Events,No,0
1998,Tornado in WYOMING,WYOMING,Tornado,0,0,0,NOAA Storm Events,No,0
1998,Tornado in SOUTH DAKOTA,SOUTH DAKOTA,Tornado,0,0,0,NOAA Storm Events,No,0
1998,Flash Flood in MONTANA,MONTANA,Flash Flood,0,75000,0,NOAA Storm Events,No,0
1998,Blizzard in KANSAS,KANSAS,Blizzard,0,0,0,NOAA Storm Events,No,0
1998,Hail in WYOMING,WYOMING,Hail,0,0,0,NOAA Storm Events,No,0
1998,Tornado in NORTH DAKOTA,NORTH DAKOTA,Tornado,0,0,0,NOAA Storm Events,No,0
1998,Hail in MAINE,MAINE,Hail,0,0,0,NOAA Storm Events,No,0
1998,Flood in ALABAMA,ALABAMA,Flood,0,25000,0,NOAA Storm Events,No,0
1998,Thunderstorm Wind in WYOMING,WYOMING,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1998,Tornado in ARIZONA,ARIZONA,Tornado,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in WASHINGTON,WASHINGTON,Heavy Rain,0,200000,0,NOAA Storm Events,No,0
1998,Flash Flood in WYOMING,WYOMING,Flash Flood,0,0,0,NOAA Storm Events,No,0
1998,Winter Storm in ARIZONA,ARIZONA,Winter Storm,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in IOWA,IOWA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Heavy Snow in VERMONT,VERMONT,Heavy Snow,0,5000,0,NOAA Storm Events,No,0
1998,Flood in MINNESOTA,MINNESOTA,Flood,0,0,0,NOAA Storm Events,No,0
1998,Flash Flood in SOUTH DAKOTA,SOUTH DAKOTA,Flash Flood,0,0,0,NOAA Storm Events,No,0
1998,Hail in DELAWARE,DELAWARE,Hail,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in IDAHO,IDAHO,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Wildfire in NEVADA,NEVADA,Wildfire,0,0,0,NOAA Storm Events,No,0
1998,Wildfire in HAWAII,HAWAII,Wildfire,0,0,0,NOAA Storm Events,No,0
1998,Tornado in CONNECTICUT,CONNECTICUT,Tornado,0,0,0,NOAA Storm Events,No,0
1998,Flash Flood in NORTH DAKOTA,NORTH DAKOTA,Flash Flood,0,150000,0,NOAA Storm Events,No,0
1998,Heavy Snow in MARYLAND,MARYLAND,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1998,Heavy Snow in CONNECTICUT,CONNECTICUT,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1998,Heavy Snow in GEORGIA,GEORGIA,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1998,Winter Storm in NEVADA,NEVADA,Winter Storm,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in UTAH,UTAH,Heavy Rain,0,82000,0,NOAA Storm Events,No,0
1998,Ice Storm in OREGON,OREGON,Ice Storm,1,1000000,0,NOAA Storm Events,No,0
1998,Ice Storm in WASHINGTON,WASHINGTON,Ice Storm,0,250000,0,NOAA Storm Events,No,0
1998,Flood in RHODE ISLAND,RHODE ISLAND,Flood,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in MONTANA,MONTANA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Ice Storm in SOUTH CAROLINA,SOUTH CAROLINA,Ice Storm,0,0,0,NOAA Storm Events,No,0
1998,Wildfire in MONTANA,MONTANA,Wildfire,0,0,0,NOAA Storm Events,No,0
1998,Wildfire in NEBRASKA,NEBRASKA,Wildfire,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in NEW HAMPSHIRE,NEW HAMPSHIRE,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Coastal Flood in LOUISIANA,LOUISIANA,Coastal Flood,0,75000,0,NOAA Storm Events,No,0
1998,Flash Flood in WASHINGTON,WASHINGTON,Flash Flood,0,3500000,0,NOAA Storm Events,Yes,0
1998,Coastal Flood in FLORIDA,FLORIDA,Coastal Flood,0,175000,0,NOAA Storm Events,No,0
1998,Flood in WYOMING,WYOMING,Flood,0,0,0,NOAA Storm Events,No,0
1998,Flood in ARKANSAS,ARKANSAS,Flood,0,0,0,NOAA Storm Events,No,0
1998,Wildfire in KANSAS,KANSAS,Wildfire,0,150000,0,NOAA Storm Events,No,0
1998,Drought in SOUTH CAROLINA,SOUTH CAROLINA,Drought,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in OKLAHOMA,OKLAHOMA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in MINNESOTA,MINNESOTA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in SOUTH DAKOTA,SOUTH DAKOTA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in ALASKA,ALASKA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Hail in DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,Hail,0,0,0,NOAA Storm Events,No,0
1998,Flood in ALASKA,ALASKA,Flood,0,0,0,NOAA Storm Events,No,0
1998,Ice Storm in CALIFORNIA,CALIFORNIA,Ice Storm,2,1000000,0,NOAA Storm Events,No,0
1998,Heavy Rain in WISCONSIN,WISCONSIN,Heavy Rain,0,3000,0,NOAA Storm Events,No,0
1998,Ice Storm in LOUISIANA,LOUISIANA,Ice Storm,0,1400000,0,NOAA Storm Events,Yes,0
1998,Blizzard in MICHIGAN,MICHIGAN,Blizzard,0,0,0,NOAA Storm Events,No,0
1998,Heavy Snow in INDIANA,INDIANA,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1998,Winter Storm in ALABAMA,ALABAMA,Winter Storm,0,3000,0,NOAA Storm Events,No,0
1998,Heavy Rain in NORTH DAKOTA,NORTH DAKOTA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Blizzard in WYOMING,WYOMING,Blizzard,0,0,0,NOAA Storm Events,No,0
1998,Winter Storm in OHIO,OHIO,Winter Storm,0,0,0,NOAA Storm Events,No,0
1998,Thunderstorm Wind in RHODE ISLAND,RHODE ISLAND,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1998,Flood in MONTANA,MONTANA,Flood,0,0,0,NOAA Storm Events,No,0
1998,Heavy Snow in NEW JERSEY,NEW JERSEY,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1998,Wildfire in WISCONSIN,WISCONSIN,Wildfire,0,80000,0,NOAA Storm Events,No,0
1998,Heavy Rain in LOUISIANA,LOUISIANA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Blizzard in OKLAHOMA,OKLAHOMA,Blizzard,0,0,0,NOAA Storm Events,No,0
1998,Tornado in VERMONT,VERMONT,Tornado,0,630000,0,NOAA Storm Events,No,0
1998,Ice Storm in NEBRASKA,NEBRASKA,Ice Storm,0,0,0,NOAA Storm Events,No,0
1998,Flood in MARYLAND,MARYLAND,Flood,0,8000,0,NOAA Storm Events,No,0
1998,Flash Flood in DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,Flash Flood,0,10000,0,NOAA Storm Events,No,0
1998,Wildfire in NORTH CAROLINA,NORTH CAROLINA,Wildfire,0,0,0,NOAA Storm Events,No,0
1998,Blizzard in NEBRASKA,NEBRASKA,Blizzard,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in WYOMING,WYOMING,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1998,Hail in PUERTO RICO,PUERTO RICO,Hail,0,0,0,NOAA Storm Events,No,0
1998,Heavy Snow in KANSAS,KANSAS,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1998,Wildfire in VIRGINIA,VIRGINIA,Wildfire,0,6000,0,NOAA Storm Events,No,0
1998,Drought in NEW YORK,NEW YORK,Drought,0,0,0,NOAA Storm Events,No,0
1998,Tornado in MAINE,MAINE,Tornado,0,3000,0,NOAA Storm Events,No,0
1998,Winter Storm in DELAWARE,DELAWARE,Winter Storm,0,0,0,NOAA Storm Events,No,0
1998,Coastal Flood in CALIFORNIA,CALIFORNIA,Coastal Flood,0,0,0,NOAA Storm Events,No,0
1998,Winter Storm in INDIANA,INDIANA,Winter Storm,0,0,0,NOAA Storm Events,No,0
1998,Coastal Flood in PUERTO RICO,PUERTO RICO,Coastal Flood,0,0,0,NOAA Storm Events,No,0
1998,Coastal Flood in MAINE,MAINE,Coastal Flood,0,766000,0,NOAA Storm Events,No,0
1998,Ice Storm in WYOMING,WYOMING,Ice Storm,0,0,0,NOAA Storm Events,No,0
1998,Heavy Rain in MISSOURI,MISSOURI,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1999,Izmit Earthquake,Turkey,Earthquake,17000,16,3.4,WMO,Yes,0
1999,Heavy Snow in MASSACHUSETTS,MASSACHUSETTS,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1999,Blizzard in MICHIGAN,MICHIGAN,Blizzard,0,0,0,NOAA Storm Events,No,0
1999,Winter Storm in OHIO,OHIO,Winter Storm,0,2000,0,NOAA Storm Events,No,0
1999,Drought in MISSOURI,MISSOURI,Drought,0,0,0,NOAA Storm Events,No,0
1999,Winter Storm in NEW YORK,NEW YORK,Winter Storm,0,3000,0,NOAA Storm Events,No,0
1999,Winter Storm in SOUTH DAKOTA,SOUTH DAKOTA,Winter Storm,0,0,0,NOAA Storm Events,No,0
1999,Thunderstorm Wind in TEXAS,TEXAS,Thunderstorm Wind,0,50000,0,NOAA Storm Events,No,0
1999,Hail in TEXAS,TEXAS,Hail,0,0,0,NOAA Storm Events,No,0
1999,Ice Storm in SOUTH CAROLINA,SOUTH CAROLINA,Ice Storm,0,1540000,0,NOAA Storm Events,Yes,0
1999,Flash Flood in MISSISSIPPI,MISSISSIPPI,Flash Flood,0,20000,0,NOAA Storm Events,No,0
1999,Hail in ILLINOIS,ILLINOIS,Hail,0,0,0,NOAA Storm Events,No,0
1999,Tornado in LOUISIANA,LOUISIANA,Tornado,0,60000,0,NOAA Storm Events,No,0
1999,Hail in OKLAHOMA,OKLAHOMA,Hail,0,0,0,NOAA Storm Events,No,0
1999,Ice Storm in KENTUCKY,KENTUCKY,Ice Storm,0,0,0,NOAA Storm Events,No,0
1999,Winter Storm in PENNSYLVANIA,PENNSYLVANIA,Winter Storm,1,0,0,NOAA Storm Events,No,0
1999,Winter Storm in NEW JERSEY,NEW JERSEY,Winter Storm,0,0,0,NOAA Storm Events,No,0
1999,Thunderstorm Wind in GEORGIA,GEORGIA,Thunderstorm Wind,0,8000,0,NOAA Storm Events,No,0
1999,Winter Storm in KENTUCKY,KENTUCKY,Winter Storm,0,0,0,NOAA Storm Events,No,0
1999,Winter Storm in NORTH DAKOTA,NORTH DAKOTA,Winter Storm,0,0,0,NOAA Storm Events,No,0
1999,Heavy Snow in OREGON,OREGON,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1999,Flash Flood in MISSOURI,MISSOURI,Flash Flood,0,0,0,NOAA Storm Events,No,0
1999,Flash Flood in CONNECTICUT,CONNECTICUT,Flash Flood,0,0,0,NOAA Storm Events,No,0
1999,Heavy Snow in NEW HAMPSHIRE,NEW HAMPSHIRE,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1999,Ice Storm in NORTH CAROLINA,NORTH CAROLINA,Ice Storm,0,0,0,NOAA Storm Events,No,0
1999,Tornado in TEXAS,TEXAS,Tornado,0,190000,0,NOAA Storm Events,No,0
1999,Thunderstorm Wind in MISSOURI,MISSOURI,Thunderstorm Wind,0,40000,0,NOAA Storm Events,No,0
1999,Hail in MISSOURI,MISSOURI,Hail,0,0,0,NOAA Storm Events,No,0
1999,Thunderstorm Wind in VIRGINIA,VIRGINIA,Thunderstorm Wind,0,12000,0,NOAA Storm Events,No,0
1999,Thunderstorm Wind in TENNESSEE,TENNESSEE,Thunderstorm Wind,0,4000,0,NOAA Storm Events,No,0
1999,Thunderstorm Wind in KENTUCKY,KENTUCKY,Thunderstorm Wind,0,4000,0,NOAA Storm Events,No,0
1999,Hail in FLORIDA,FLORIDA,Hail,0,0,0,NOAA Storm Events,No,0
1999,Hail in INDIANA,INDIANA,Hail,0,0,0,NOAA Storm Events,No,0
1999,Flood in INDIANA,INDIANA,Flood,0,0,0,NOAA Storm Events,No,0
1999,Thunderstorm Wind in INDIANA,INDIANA,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1999,Drought in WEST VIRGINIA,WEST VIRGINIA,Drought,0,0,0,NOAA Storm Events,No,0
1999,Heavy Snow in SOUTH DAKOTA,SOUTH DAKOTA,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1999,Heavy Rain in MAINE,MAINE,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1999,Flash Flood in MARYLAND,MARYLAND,Flash Flood,0,0,0,NOAA Storm Events,No,0
1999,Heavy Rain in MASSACHUSETTS,MASSACHUSETTS,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1999,Heavy Rain in NEW HAMPSHIRE,NEW HAMPSHIRE,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1999,Flash Flood in TEXAS,TEXAS,Flash Flood,0,0,0,NOAA Storm Events,No,0
1999,Flood in PUERTO RICO,PUERTO RICO,Flood,0,0,0,NOAA Storm Events,No,0
1999,Thunderstorm Wind in VIRGIN ISLANDS,VIRGIN ISLANDS,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1999,Thunderstorm Wind in FLORIDA,FLORIDA,Thunderstorm Wind,0,5000,0,NOAA Storm Events,No,0
1999,Flash Flood in NEW MEXICO,NEW MEXICO,Flash Flood,0,0,0,NOAA Storm Events,No,0
1999,Flash Flood in OKLAHOMA,OKLAHOMA,Flash Flood,0,50000,0,NOAA Storm Events,No,0
1999,Thunderstorm Wind in NEW YORK,NEW YORK,Thunderstorm Wind,0,20000,0,NOAA Storm Events,No,0
1999,Thunderstorm Wind in WISCONSIN,WISCONSIN,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1999,Thunderstorm Wind in OKLAHOMA,OKLAHOMA,Thunderstorm Wind,0,200,0,NOAA Storm Events,No,0
1999,Hail in NEW MEXICO,NEW MEXICO,Hail,0,0,0,NOAA Storm Events,No,0
1999,Thunderstorm Wind in MINNESOTA,MINNESOTA,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1999,Thunderstorm Wind in PENNSYLVANIA,PENNSYLVANIA,Thunderstorm Wind,0,50000,0,NOAA Storm Events,No,0
1999,Hail in MINNESOTA,MINNESOTA,Hail,0,0,0,NOAA Storm Events,No,0
1999,Hail in WISCONSIN,WISCONSIN,Hail,0,0,0,NOAA Storm Events,No,0
1999,Thunderstorm Wind in WEST VIRGINIA,WEST VIRGINIA,Thunderstorm Wind,0,3000,0,NOAA Storm Events,No,0
1999,Drought in PENNSYLVANIA,PENNSYLVANIA,Drought,0,0,0,NOAA Storm Events,No,0
1999,Hail in PENNSYLVANIA,PENNSYLVANIA,Hail,0,0,0,NOAA Storm Events,No,0
1999,Flash Flood in PENNSYLVANIA,PENNSYLVANIA,Flash Flood,0,20000,0,NOAA Storm Events,No,0
1999,Tornado in MINNESOTA,MINNESOTA,Tornado,0,0,0,NOAA Storm Events,No,0
1999,Thunderstorm Wind in KANSAS,KANSAS,Thunderstorm Wind,0,5000,0,NOAA Storm Events,No,0
